data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,qtd_pdfs,tipos_pdf_concat
2016-12-29,DSP - DESPACHO 3401/2016,DSP,DESPACHO,3401/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Decisão
2016-12-29,DSP - DESPACHO 3402/2016,DSP,DESPACHO,3402/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Decisão
2016-12-29,DSP - DESPACHO 3404/2016,DSP,DESPACHO,3404/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-29,DSP - DESPACHO 3405/2016,DSP,DESPACHO,3405/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Decisão
2016-12-29,ECT - EXTRATO DE CONTRATO 001/2016,ECT,EXTRATO DE CONTRATO,001/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,NULL,1,Texto Integral
2016-12-29,PRT - PORTARIA 261/2016,PRT,PORTARIA,261/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-29,PRT - PORTARIA 262/2016,PRT,PORTARIA,262/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-29,PRT - PORTARIA 263/2016,PRT,PORTARIA,263/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-29,PRT - PORTARIA 264/2016,PRT,PORTARIA,264/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-29,PRT - PORTARIA 265/2016,PRT,PORTARIA,265/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-29,PRT - PORTARIA 266/2016,PRT,PORTARIA,266/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-29,PRT - PORTARIA 4382/2016,PRT,PORTARIA,4382/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,NULL,1,Texto Integral
2016-12-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 2190/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2190/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016-12-29,REN - RESOLUÇÃO NORMATIVA 756/2016,REN,RESOLUÇÃO NORMATIVA,756/2016,ANEEL,REVOGADA,1,Aprovação,PREENCHIDA,4,Texto Integral | Texto Integral | Voto | Anexos - Módulos
2016-12-28,ACP - AVISO DE CONSULTA PÚBLICA 014,ACP,AVISO DE CONSULTA PÚBLICA,014,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,1,Texto Integral
2016-12-28,ACP - AVISO DE CONSULTA PÚBLICA 015,ACP,AVISO DE CONSULTA PÚBLICA,015,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,1,Texto Integral
2016-12-28,AVS - AVISO,SEM_MATCH,SEM_MATCH,SEM_MATCH,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,NULL,1,Texto Integral
2016-12-28,DSP - DESPACHO 3385/2016,DSP,DESPACHO,3385/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-28,DSP - DESPACHO 3387/2016,DSP,DESPACHO,3387/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-28,DSP - DESPACHO 3391/2016,DSP,DESPACHO,3391/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2016-12-28,DSP - DESPACHO 3392/2016,DSP,DESPACHO,3392/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016-12-28,DSP - DESPACHO 3393/2016,DSP,DESPACHO,3393/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-28,DSP - DESPACHO 3394/2016,DSP,DESPACHO,3394/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-28,DSP - DESPACHO 3395/2016,DSP,DESPACHO,3395/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-28,DSP - DESPACHO 3396/2016,DSP,DESPACHO,3396/2016,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016-12-28,ECT - EXTRATO DE CONTRATO 145/2016,ECT,EXTRATO DE CONTRATO,145/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2016-12-28,EDT - EDITAL/2016,SEM_MATCH,SEM_MATCH,SEM_MATCH,SAF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Edital,PREENCHIDA,1,Texto Integral
2016-12-28,PRT - PORTARIA 259/2016,PRT,PORTARIA,259/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-28,PRT - PORTARIA 260/2016,PRT,PORTARIA,260/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-28,PRT - PORTARIA 714/2016,PRT,PORTARIA,714/2016,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3233/2016,DSP,DESPACHO,3233/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3283/2016,DSP,DESPACHO,3283/2016,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Decisão,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3333/2016,DSP,DESPACHO,3333/2016,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3337/2016,DSP,DESPACHO,3337/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3347/2016,DSP,DESPACHO,3347/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-27,DSP - DESPACHO 3348/2016,DSP,DESPACHO,3348/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-27,DSP - DESPACHO 3349/2016,DSP,DESPACHO,3349/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-27,DSP - DESPACHO 3350/2016,DSP,DESPACHO,3350/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-27,DSP - DESPACHO 3372/2016,DSP,DESPACHO,3372/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-27,DSP - DESPACHO 3384/2016,DSP,DESPACHO,3384/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3388/2016,DSP,DESPACHO,3388/2016,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3389/2016,DSP,DESPACHO,3389/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-27,DSP - DESPACHO 3390/2016,DSP,DESPACHO,3390/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-26,DSP - DESPACHO 3230/2016,DSP,DESPACHO,3230/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016-12-26,DSP - DESPACHO 3231/2016,DSP,DESPACHO,3231/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016-12-26,DSP - DESPACHO 3331/2016,DSP,DESPACHO,3331/2016,SCG/ANEEL,REVOGADA,1,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3345/2016,DSP,DESPACHO,3345/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3346/2016,DSP,DESPACHO,3346/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3352/2016,DSP,DESPACHO,3352/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3369/2016,DSP,DESPACHO,3369/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3370/2016,DSP,DESPACHO,3370/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2016-12-26,DSP - DESPACHO 3374/2016,DSP,DESPACHO,3374/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3376/2016,DSP,DESPACHO,3376/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2016-12-26,DSP - DESPACHO 3378/2016,DSP,DESPACHO,3378/2016,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2016-12-26,DSP - DESPACHO 3379/2016,DSP,DESPACHO,3379/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3380/2016,DSP,DESPACHO,3380/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-26,DSP - DESPACHO 3382/2016,DSP,DESPACHO,3382/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-26,DSP - DESPACHO 3383/2016,DSP,DESPACHO,3383/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3063/2016,DSP,DESPACHO,3063/2016,CGI/ANEEL,REVOGADA,1,Designação,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3278/2016,DSP,DESPACHO,3278/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3334/2016,DSP,DESPACHO,3334/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-23,DSP - DESPACHO 3353/2016,DSP,DESPACHO,3353/2016,SCG/ANEEL,REVOGADA,1,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-23,DSP - DESPACHO 3354/2016,DSP,DESPACHO,3354/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anulação,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3355/2016,DSP,DESPACHO,3355/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3361/2016,DSP,DESPACHO,3361/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-23,DSP - DESPACHO 3362/2016,DSP,DESPACHO,3362/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-23,DSP - DESPACHO 3363/2016,DSP,DESPACHO,3363/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Decisão
2016-12-23,DSP - DESPACHO 3364/2016,DSP,DESPACHO,3364/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Voto
2016-12-23,DSP - DESPACHO 3365/2016,DSP,DESPACHO,3365/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3367/2016,DSP,DESPACHO,3367/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3371/2016,DSP,DESPACHO,3371/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,1,Texto Integral
2016-12-23,DSP - DESPACHO 3373/2016,DSP,DESPACHO,3373/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,2,Texto Integral | Decisão
2016-12-23,DSP - DESPACHO 3375/2016,DSP,DESPACHO,3375/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Decisão
2016-12-23,DSP - DESPACHO 3377/2016,DSP,DESPACHO,3377/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Decisão,PREENCHIDA,2,Texto Integral | Decisão
2016-12-23,PRT - PORTARIA 3368/2016,PRT,PORTARIA,3368/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,1,Texto Integral
2016-12-23,PRT - PORTARIA 4355/2016,PRT,PORTARIA,4355/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Designação,NULL,1,Texto Integral
2016-12-23,PRT - PORTARIA 4359/2016,PRT,PORTARIA,4359/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,NULL,1,Texto Integral
2016-12-23,PRT - PORTARIA 4360/2016,PRT,PORTARIA,4360/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,1,Texto Integral
2016-12-23,PRT - PORTARIA 4361/2016,PRT,PORTARIA,4361/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,3,Texto Integral | Voto | Anexo
2016-12-23,PRT - PORTARIA 4362/2016,PRT,PORTARIA,4362/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2016-12-23,PRT - PORTARIA 4368/2016,PRT,PORTARIA,4368/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,1,Texto Integral
2016-12-23,PRT - PORTARIA 4369/2016,PRT,PORTARIA,4369/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,NULL,1,Texto Integral
2016-12-23,PRT - PORTARIA 4370/2016,PRT,PORTARIA,4370/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,1,Texto Integral
2016-12-23,PRT - PORTARIA 4371/2016,PRT,PORTARIA,4371/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,NULL,1,Texto Integral
2016-12-23,PRT - PORTARIA 4373/2016,PRT,PORTARIA,4373/2016,SRH/ANEEL,REVOGADA,1,Designação,NULL,1,Texto Integral
2016-12-23,PRT - PORTARIA 4375/2016,PRT,PORTARIA,4375/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,NULL,1,Texto Integral
2016-12-23,PRT - PORTARIA 4376/2016,PRT,PORTARIA,4376/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,1,Texto Integral
2016-12-23,PRT - PORTARIA 4377/2016,PRT,PORTARIA,4377/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,1,Texto Integral
2016-12-23,PRT - PORTARIA 4378/2016,PRT,PORTARIA,4378/2016,SAF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,1,Texto Integral
2016-12-23,PRT - PORTARIA 4379/2016,PRT,PORTARIA,4379/2016,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,NULL,1,Texto Integral
2016-12-22,ACP - AVISO DE CONSULTA PÚBLICA 013,ACP,AVISO DE CONSULTA PÚBLICA,013,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3240/2016,DSP,DESPACHO,3240/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3277/2016,DSP,DESPACHO,3277/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3332/2016,DSP,DESPACHO,3332/2016,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3344/2016,DSP,DESPACHO,3344/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3351/2016,DSP,DESPACHO,3351/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concede,PREENCHIDA,2,Texto Integral | Decisão
2016-12-22,DSP - DESPACHO 3356/2016,DSP,DESPACHO,3356/2016,SCG/ANEEL,REVOGADA,1,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-22,DSP - DESPACHO 3357/2016,DSP,DESPACHO,3357/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3358/2016,DSP,DESPACHO,3358/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3359/2016,DSP,DESPACHO,3359/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3360/2016,DSP,DESPACHO,3360/2016,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2016-12-22,DSP - DESPACHO 3366/2016,DSP,DESPACHO,3366/2016,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2016-12-22,ECT - EXTRATO DE CONTRATO 146/2016,ECT,EXTRATO DE CONTRATO,146/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2016-12-22,PRT - PORTARIA 258/2016,PRT,PORTARIA,258/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016-12-22,PRT - PORTARIA 711/2016,PRT,PORTARIA,711/2016,MME,REVOGADA,1,Alteração,NULL,1,Texto Integral
2016-12-22,REN - RESOLUÇÃO NORMATIVA 754/2016,REN,RESOLUÇÃO NORMATIVA,754/2016,ANEEL,REVOGADA,1,Aprovação,PREENCHIDA,3,Texto Integral | Texto Integral | Voto
2016-12-21,DSP - DESPACHO 3296/2016,DSP,DESPACHO,3296/2016,SFE/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reconsideração,PREENCHIDA,1,Texto Integral
2016-12-21,DSP - DESPACHO 3316/2016,DSP,DESPACHO,3316/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
2016-12-21,DSP - DESPACHO 3317/2016,DSP,DESPACHO,3317/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Texto Integral | Nota Técnica
