data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,qtd_pdfs,tipos_pdf_concat
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12745/2022,REA,RESOLUÇÃO AUTORIZATIVA,12745/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12748/2022,REA,RESOLUÇÃO AUTORIZATIVA,12748/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12749/2022,REA,RESOLUÇÃO AUTORIZATIVA,12749/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12750/2022,REA,RESOLUÇÃO AUTORIZATIVA,12750/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12751/2022,REA,RESOLUÇÃO AUTORIZATIVA,12751/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12752/2022,REA,RESOLUÇÃO AUTORIZATIVA,12752/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12753/2022,REA,RESOLUÇÃO AUTORIZATIVA,12753/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12754/2022,REA,RESOLUÇÃO AUTORIZATIVA,12754/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12755/2022,REA,RESOLUÇÃO AUTORIZATIVA,12755/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12758/2022,REA,RESOLUÇÃO AUTORIZATIVA,12758/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REA - RESOLUÇÃO AUTORIZATIVA 12759/2022,REA,RESOLUÇÃO AUTORIZATIVA,12759/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-09-27,REN - RESOLUÇÃO NORMATIVA 1042/2022,REN,RESOLUÇÃO NORMATIVA,1042/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,NULL,3,Texto Integral | Texto Integral | Voto
2022-09-27,REO - RESOLUÇÕES OUTRAS 009/2022,REO,RESOLUÇÕES OUTRAS,009/2022,Conselho Nacional de Política Energética,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reconhecimento,NULL,1,Texto Integral
2022-09-26,COM - COMUNICADO 014/2022,COM,COMUNICADO,014/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comunicado,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2307/2022,DSP,DESPACHO,2307/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anulação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2417/2022,DSP,DESPACHO,2417/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2624/2022,DSP,DESPACHO,2624/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,2,Texto Integral | Texto Integral
2022-09-26,DSP - DESPACHO 2626/2022,DSP,DESPACHO,2626/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-09-26,DSP - DESPACHO 2630/2022,DSP,DESPACHO,2630/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reconhecimento,PREENCHIDA,2,Texto Integral | Voto
2022-09-26,DSP - DESPACHO 2632/2022,DSP,DESPACHO,2632/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Voto
2022-09-26,DSP - DESPACHO 2634/2022,DSP,DESPACHO,2634/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-09-26,DSP - DESPACHO 2635/2022,DSP,DESPACHO,2635/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-09-26,DSP - DESPACHO 2702/2022,DSP,DESPACHO,2702/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2703/2022,DSP,DESPACHO,2703/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2704/2022,DSP,DESPACHO,2704/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2705/2022,DSP,DESPACHO,2705/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2706/2022,DSP,DESPACHO,2706/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2707/2022,DSP,DESPACHO,2707/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2708/2022,DSP,DESPACHO,2708/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2709/2022,DSP,DESPACHO,2709/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2731/2022,DSP,DESPACHO,2731/2022,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2733/2022,DSP,DESPACHO,2733/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2738/2022,DSP,DESPACHO,2738/2022,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2739/2022,DSP,DESPACHO,2739/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2740/2022,DSP,DESPACHO,2740/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2741/2022,DSP,DESPACHO,2741/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2742/2022,DSP,DESPACHO,2742/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2743/2022,DSP,DESPACHO,2743/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2744/2022,DSP,DESPACHO,2744/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2745/2022,DSP,DESPACHO,2745/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2746/2022,DSP,DESPACHO,2746/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-26,DSP - DESPACHO 2747/2022,DSP,DESPACHO,2747/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Suspensão,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-09-26,PRT - PORTARIA 1662/2022,PRT,PORTARIA,1662/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-26,PRT - PORTARIA 1663/2022,PRT,PORTARIA,1663/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-26,PRT - PORTARIA 1664/2022,PRT,PORTARIA,1664/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-26,PRT - PORTARIA 1665/2022,PRT,PORTARIA,1665/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-26,PRT - PORTARIA 1667/2022,PRT,PORTARIA,1667/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-26,PRT - PORTARIA 1668/2022,PRT,PORTARIA,1668/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-26,REA - RESOLUÇÃO AUTORIZATIVA 12746/2022,REA,RESOLUÇÃO AUTORIZATIVA,12746/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Texto Integral | Voto
2022-09-23,DSP - DESPACHO 2463/2022,DSP,DESPACHO,2463/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2637/2022,DSP,DESPACHO,2637/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,2,Texto Integral | Decisão
2022-09-23,DSP - DESPACHO 2648/2022,DSP,DESPACHO,2648/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Outorga,PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2681/2022,DSP,DESPACHO,2681/2022,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2692/2022,DSP,DESPACHO,2692/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2693/2022,DSP,DESPACHO,2693/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2697/2022,DSP,DESPACHO,2697/2022,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2698/2022,DSP,DESPACHO,2698/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2699/2022,DSP,DESPACHO,2699/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-09-23,DSP - DESPACHO 2700/2022,DSP,DESPACHO,2700/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),PREENCHIDA,1,Texto Integral
2022-09-23,DSP - DESPACHO 2701/2022,DSP,DESPACHO,2701/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-23,PRT - PORTARIA 049/2022,PRT,PORTARIA,049/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2022-09-23,PRT - PORTARIA 217/2022,PRT,PORTARIA,217/2022,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para capacitação,PREENCHIDA,1,Texto Integral
2022-09-23,PRT - PORTARIA 285/2022,PRT,PORTARIA,285/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2022-09-23,PRT - PORTARIA 289/2022,PRT,PORTARIA,289/2022,SGI/ANEEL,REVOGADA,1,Designação,PREENCHIDA,1,Texto Integral
2022-09-23,PRT - PORTARIA 290/2022,PRT,PORTARIA,290/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Designação,PREENCHIDA,1,Texto Integral
2022-09-23,PRT - PORTARIA 291/2022,PRT,PORTARIA,291/2022,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para capacitação,PREENCHIDA,1,Texto Integral
2022-09-23,PRT - PORTARIA 688/2022,PRT,PORTARIA,688/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Divulgação,PREENCHIDA,1,Texto Integral
2022-09-23,REN - RESOLUÇÃO NORMATIVA 1041/2022,REN,RESOLUÇÃO NORMATIVA,1041/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,5,Texto Integral | Texto Integral | Voto | Anexo - Submódulo 7.4 | Anexo - Submódulo 9.4
2022-09-22,DSP - DESPACHO 2584/2022,DSP,DESPACHO,2584/2022,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2627/2022,DSP,DESPACHO,2627/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Texto Integral | Voto
2022-09-22,DSP - DESPACHO 2660/2022,DSP,DESPACHO,2660/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2661/2022,DSP,DESPACHO,2661/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2663/2022,DSP,DESPACHO,2663/2022,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2674/2022,DSP,DESPACHO,2674/2022,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2676/2022,DSP,DESPACHO,2676/2022,CEL/ANEEL,REVOGADA,1,Inabilitação,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-09-22,DSP - DESPACHO 2677/2022,DSP,DESPACHO,2677/2022,CEL/ANEEL,REVOGADA,1,Inabilitação,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-09-22,DSP - DESPACHO 2678/2022,DSP,DESPACHO,2678/2022,CEL/ANEEL,REVOGADA,1,Inabilitação,PREENCHIDA,2,Texto Integral | Nota Técnica
2022-09-22,DSP - DESPACHO 2679/2022,DSP,DESPACHO,2679/2022,SCG/ANEEL,REVOGADA,1,Homologação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2680/2022,DSP,DESPACHO,2680/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atestado,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2682/2022,DSP,DESPACHO,2682/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2683/2022,DSP,DESPACHO,2683/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2684/2022,DSP,DESPACHO,2684/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2685/2022,DSP,DESPACHO,2685/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2686/2022,DSP,DESPACHO,2686/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2687/2022,DSP,DESPACHO,2687/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2688/2022,DSP,DESPACHO,2688/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2689/2022,DSP,DESPACHO,2689/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2690/2022,DSP,DESPACHO,2690/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2691/2022,DSP,DESPACHO,2691/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2694/2022,DSP,DESPACHO,2694/2022,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Habilitação,NULL,1,Texto Integral
2022-09-22,DSP - DESPACHO 2695/2022,DSP,DESPACHO,2695/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-22,DSP - DESPACHO 2696/2022,DSP,DESPACHO,2696/2022,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 1655/2022,PRT,PORTARIA,1655/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 1656/2022,PRT,PORTARIA,1656/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 1657/2022,PRT,PORTARIA,1657/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 1658/2022,PRT,PORTARIA,1658/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 1659/2022,PRT,PORTARIA,1659/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 1660/2022,PRT,PORTARIA,1660/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 1661/2022,PRT,PORTARIA,1661/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2022-09-22,PRT - PORTARIA 286/2022,PRT,PORTARIA,286/2022,ANEEL,REVOGADA,1,Comissão Especial de Licitação,NULL,2,Texto Integral | Voto
2022-09-22,PRT - PORTARIA 287/2022,PRT,PORTARIA,287/2022,ANEEL,REVOGADA,1,Designação,NULL,2,Texto Integral | Voto
2022-09-22,REH - RESOLUÇÃO HOMOLOGATÓRIA 3105/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3105/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Texto Integral | Voto
2022-09-22,REN - RESOLUÇÃO NORMATIVA 1043/2022,REN,RESOLUÇÃO NORMATIVA,1043/2022,ANEEL,REVOGADA,1,Alteração,NULL,3,Texto Integral | Texto Integral | Voto
2022-09-21,COM - COMUNICADO 012/2022,COM,COMUNICADO,012/2022,SCG/ANEEL,TORNADA SEM EFEITO,0,Comunicação,PREENCHIDA,1,Texto Integral
2022-09-21,COM - COMUNICADO 013/2022,COM,COMUNICADO,013/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comunicado,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO/2022,SEM_MATCH,SEM_MATCH,SEM_MATCH,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2516/2022,DSP,DESPACHO,2516/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-09-21,DSP - DESPACHO 2517/2022,DSP,DESPACHO,2517/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-09-21,DSP - DESPACHO 2520/2022,DSP,DESPACHO,2520/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-09-21,DSP - DESPACHO 2522/2022,DSP,DESPACHO,2522/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Voto
2022-09-21,DSP - DESPACHO 2563/2022,DSP,DESPACHO,2563/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2564/2022,DSP,DESPACHO,2564/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2565/2022,DSP,DESPACHO,2565/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2566/2022,DSP,DESPACHO,2566/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2573/2022,DSP,DESPACHO,2573/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Texto Integral | Voto
2022-09-21,DSP - DESPACHO 2592/2022,DSP,DESPACHO,2592/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Texto Integral | Voto
2022-09-21,DSP - DESPACHO 2597/2022,DSP,DESPACHO,2597/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2598/2022,DSP,DESPACHO,2598/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2599/2022,DSP,DESPACHO,2599/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2600/2022,DSP,DESPACHO,2600/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2601/2022,DSP,DESPACHO,2601/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2602/2022,DSP,DESPACHO,2602/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2652/2022,DSP,DESPACHO,2652/2022,SFF/ANEEL,RESCINDIDA,0,Anuência,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2662/2022,DSP,DESPACHO,2662/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2664/2022,DSP,DESPACHO,2664/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,NULL,2,Texto Integral | Nota Técnica
2022-09-21,DSP - DESPACHO 2665/2022,DSP,DESPACHO,2665/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2666/2022,DSP,DESPACHO,2666/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2667/2022,DSP,DESPACHO,2667/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2668/2022,DSP,DESPACHO,2668/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2022-09-21,DSP - DESPACHO 2669/2022,DSP,DESPACHO,2669/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
