data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,qtd_pdfs,tipos_pdf_concat
2021-12-31,DSP - DESPACHO 4137/2021,DSP,DESPACHO,4137/2021,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,NULL,1,Texto Integral
2021-12-31,DSP - DESPACHO 4138/2021,DSP,DESPACHO,4138/2021,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4140/2021,DSP,DESPACHO,4140/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4141/2021,DSP,DESPACHO,4141/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4142/2021,DSP,DESPACHO,4142/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4143/2021,DSP,DESPACHO,4143/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4144/2021,DSP,DESPACHO,4144/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4145/2021,DSP,DESPACHO,4145/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4146/2021,DSP,DESPACHO,4146/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4147/2021,DSP,DESPACHO,4147/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4148/2021,DSP,DESPACHO,4148/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4149/2021,DSP,DESPACHO,4149/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4150/2021,DSP,DESPACHO,4150/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4151/2021,DSP,DESPACHO,4151/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4152/2021,DSP,DESPACHO,4152/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4153/2021,DSP,DESPACHO,4153/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4154/2021,DSP,DESPACHO,4154/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4155/2021,DSP,DESPACHO,4155/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4156/2021,DSP,DESPACHO,4156/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4158/2021,DSP,DESPACHO,4158/2021,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4181/2021,DSP,DESPACHO,4181/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4182/2021,DSP,DESPACHO,4182/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4183/2021,DSP,DESPACHO,4183/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4184/2021,DSP,DESPACHO,4184/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4185/2021,DSP,DESPACHO,4185/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Renovação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4186/2021,DSP,DESPACHO,4186/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4187/2021,DSP,DESPACHO,4187/2021,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4188/2021,DSP,DESPACHO,4188/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Texto Integral | Decisão
2021-12-31,DSP - DESPACHO 4189/2021,DSP,DESPACHO,4189/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro de Intenção à Outorga de Autorização,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4191/2021,DSP,DESPACHO,4191/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4194/2021,DSP,DESPACHO,4194/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4195/2021,DSP,DESPACHO,4195/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4196/2021,DSP,DESPACHO,4196/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4197/2021,DSP,DESPACHO,4197/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4198/2021,DSP,DESPACHO,4198/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4199/2021,DSP,DESPACHO,4199/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4200/2021,DSP,DESPACHO,4200/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4201/2021,DSP,DESPACHO,4201/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4202/2021,DSP,DESPACHO,4202/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4203/2021,DSP,DESPACHO,4203/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4204/2021,DSP,DESPACHO,4204/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4205/2021,DSP,DESPACHO,4205/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4206/2021,DSP,DESPACHO,4206/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,DSP - DESPACHO 4207/2021,DSP,DESPACHO,4207/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-31,PRT - PORTARIA 035/2021,PRT,PORTARIA,035/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-31,PRT - PORTARIA 367/2021,PRT,PORTARIA,367/2021,SAF/SGI/SLC/ANEEL,REVOGADA,1,Designação,PREENCHIDA,1,Texto Integral
2021-12-31,PRT - PORTARIA 384/2021,PRT,PORTARIA,384/2021,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2021-12-31,REA - RESOLUÇÃO AUTORIZATIVA 10991/2021,REA,RESOLUÇÃO AUTORIZATIVA,10991/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,NULL,2,Texto Integral | Voto
2021-12-30,DSP - DESPACHO 4134/2021,DSP,DESPACHO,4134/2021,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4139/2021,DSP,DESPACHO,4139/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4157/2021,DSP,DESPACHO,4157/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro da Adequabilidade do Sumário Executivo,PREENCHIDA,2,Texto Integral | Nota Técnica
2021-12-30,DSP - DESPACHO 4161/2021,DSP,DESPACHO,4161/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4162/2021,DSP,DESPACHO,4162/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4163/2021,DSP,DESPACHO,4163/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,NULL,1,Texto Integral
2021-12-30,DSP - DESPACHO 4164/2021,DSP,DESPACHO,4164/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4165/2021,DSP,DESPACHO,4165/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4166/2021,DSP,DESPACHO,4166/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4167/2021,DSP,DESPACHO,4167/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4168/2021,DSP,DESPACHO,4168/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4169/2021,DSP,DESPACHO,4169/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),NULL,1,Texto Integral
2021-12-30,DSP - DESPACHO 4170/2021,DSP,DESPACHO,4170/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4171/2021,DSP,DESPACHO,4171/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4172/2021,DSP,DESPACHO,4172/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4173/2021,DSP,DESPACHO,4173/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4174/2021,DSP,DESPACHO,4174/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4175/2021,DSP,DESPACHO,4175/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4176/2021,DSP,DESPACHO,4176/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-30,DSP - DESPACHO 4177/2021,DSP,DESPACHO,4177/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Restabelecimento,PREENCHIDA,2,Texto Integral | Nota Técnica
2021-12-30,DSP - DESPACHO 4180/2021,DSP,DESPACHO,4180/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (alteração estatutária),NULL,2,Texto Integral | Nota Técnica
2021-12-30,ECT - EXTRATO DE CONTRATO 033/2021,ECT,EXTRATO DE CONTRATO,033/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2021-12-30,ECT - EXTRATO DE CONTRATO 034/2021,ECT,EXTRATO DE CONTRATO,034/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2021-12-30,PRT - PORTARIA 1117/2021,PRT,PORTARIA,1117/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2021-12-30,REO - RESOLUÇÕES OUTRAS 221/2021,REO,RESOLUÇÕES OUTRAS,221/2021,CPPI/ME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4101/2021,DSP,DESPACHO,4101/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro de Intenção à Outorga de Autorização,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4112/2021,DSP,DESPACHO,4112/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro de Intenção à Outorga de Autorização,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4113/2021,DSP,DESPACHO,4113/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4114/2021,DSP,DESPACHO,4114/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4115/2021,DSP,DESPACHO,4115/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4116/2021,DSP,DESPACHO,4116/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4117/2021,DSP,DESPACHO,4117/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4118/2021,DSP,DESPACHO,4118/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4119/2021,DSP,DESPACHO,4119/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4120/2021,DSP,DESPACHO,4120/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4122/2021,DSP,DESPACHO,4122/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro de Intenção à Outorga de Autorização,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4123/2021,DSP,DESPACHO,4123/2021,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4124/2021,DSP,DESPACHO,4124/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-27,DSP - DESPACHO 4125/2021,DSP,DESPACHO,4125/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-24,ATS - AVISO DE TOMADA DE SUBSÍDIOS 022,ATS,AVISO DE TOMADA DE SUBSÍDIOS,022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,1,Texto Integral
2021-12-24,COM - COMUNICADO 029/2021,COM,COMUNICADO,029/2021,SCG/ANEEL,TORNADA SEM EFEITO,0,Comunicação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4061/2021,DSP,DESPACHO,4061/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4069/2021,DSP,DESPACHO,4069/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4072/2021,DSP,DESPACHO,4072/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4090/2021,DSP,DESPACHO,4090/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4099/2021,DSP,DESPACHO,4099/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4100/2021,DSP,DESPACHO,4100/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4102/2021,DSP,DESPACHO,4102/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (alteração estatutária),NULL,1,Texto Integral
2021-12-24,DSP - DESPACHO 4103/2021,DSP,DESPACHO,4103/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4104/2021,DSP,DESPACHO,4104/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4105/2021,DSP,DESPACHO,4105/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4106/2021,DSP,DESPACHO,4106/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4107/2021,DSP,DESPACHO,4107/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4108/2021,DSP,DESPACHO,4108/2021,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2021-12-24,DSP - DESPACHO 4110/2021,DSP,DESPACHO,4110/2021,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,NULL,1,Texto Integral
2021-12-24,ECT - EXTRATO DE CONTRATO 030/2021,ECT,EXTRATO DE CONTRATO,030/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,NULL,1,Texto Integral
2021-12-24,PRT - PORTARIA 034/2021,PRT,PORTARIA,034/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 1116/2021,PRT,PORTARIA,1116/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,NULL,1,Texto Integral
2021-12-24,PRT - PORTARIA 358/2021,PRT,PORTARIA,358/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Texto Integral | Voto
2021-12-24,PRT - PORTARIA 371/2021,PRT,PORTARIA,371/2021,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,NULL,1,Texto Integral
2021-12-24,PRT - PORTARIA 372/2021,PRT,PORTARIA,372/2021,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,NULL,1,Texto Integral
2021-12-24,PRT - PORTARIA 373/2021,PRT,PORTARIA,373/2021,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para capacitação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 374/2021,PRT,PORTARIA,374/2021,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 376/2021,PRT,PORTARIA,376/2021,SAF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Designação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 377/2021,PRT,PORTARIA,377/2021,SAF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Designação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 378/2021,PRT,PORTARIA,378/2021,SAF/ANEEL,REVOGADA,1,Designação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 379/2021,PRT,PORTARIA,379/2021,SAF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Designação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 380/2021,PRT,PORTARIA,380/2021,SAF/ANEEL,REVOGADA,1,Designação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 381/2021,PRT,PORTARIA,381/2021,SAF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Designação,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 571/2021,PRT,PORTARIA,571/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 572/2021,PRT,PORTARIA,572/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 573/2021,PRT,PORTARIA,573/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 574/2021,PRT,PORTARIA,574/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 575/2021,PRT,PORTARIA,575/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 576/2021,PRT,PORTARIA,576/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 577/2021,PRT,PORTARIA,577/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 578/2021,PRT,PORTARIA,578/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 579/2021,PRT,PORTARIA,579/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 581/2021,PRT,PORTARIA,581/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2021-12-24,PRT - PORTARIA 6712/2021,PRT,PORTARIA,6712/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,NULL,2,Texto Integral | Anexo
2021-12-24,REA - RESOLUÇÃO AUTORIZATIVA 10890/2021,REA,RESOLUÇÃO AUTORIZATIVA,10890/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Texto Integral | Voto
2021-12-23,DSP - DESPACHO 3595/2021,DSP,DESPACHO,3595/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021-12-23,DSP - DESPACHO 3654/2021,DSP,DESPACHO,3654/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de reconsideração,PREENCHIDA,3,Texto Integral | Voto | Voto-Vista
2021-12-23,DSP - DESPACHO 4018/2021,DSP,DESPACHO,4018/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,4,Texto Integral | Voto | Voto-Vista | Voto-Vista
