registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo
2022_04562_pdf1,2022,2022-05-30,REH - RESOLUÇÃO HOMOLOGATÓRIA 3040/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3040/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,1,Texto Integral
2022_04562_pdf2,2022,2022-05-30,REH - RESOLUÇÃO HOMOLOGATÓRIA 3040/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3040/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,2,Voto
2022_04564_pdf1,2022,2022-05-27,DSP - DESPACHO 1282/2022,DSP,DESPACHO,1282/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04564_pdf2,2022,2022-05-27,DSP - DESPACHO 1282/2022,DSP,DESPACHO,1282/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2022_04565_pdf1,2022,2022-05-27,DSP - DESPACHO 1285/2022,DSP,DESPACHO,1285/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconhecimento,PREENCHIDA,1,Texto Integral
2022_04565_pdf2,2022,2022-05-27,DSP - DESPACHO 1285/2022,DSP,DESPACHO,1285/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconhecimento,PREENCHIDA,2,Voto
2022_04566_pdf1,2022,2022-05-27,DSP - DESPACHO 1286/2022,DSP,DESPACHO,1286/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Recurso,PREENCHIDA,1,Texto Integral
2022_04567_pdf1,2022,2022-05-27,DSP - DESPACHO 1287/2022,DSP,DESPACHO,1287/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2022_04567_pdf2,2022,2022-05-27,DSP - DESPACHO 1287/2022,DSP,DESPACHO,1287/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2022_04568_pdf1,2022,2022-05-27,DSP - DESPACHO 1299/2022,DSP,DESPACHO,1299/2022,ANEEL,SUSPENSA,0,Indeferimento,PREENCHIDA,1,Texto Integral
2022_04568_pdf2,2022,2022-05-27,DSP - DESPACHO 1299/2022,DSP,DESPACHO,1299/2022,ANEEL,SUSPENSA,0,Indeferimento,PREENCHIDA,2,Voto
2022_04570_pdf1,2022,2022-05-27,DSP - DESPACHO 1327/2022,DSP,DESPACHO,1327/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04570_pdf2,2022,2022-05-27,DSP - DESPACHO 1327/2022,DSP,DESPACHO,1327/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2022_04571_pdf1,2022,2022-05-27,DSP - DESPACHO 1353/2022,DSP,DESPACHO,1353/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,1,Texto Integral
2022_04571_pdf2,2022,2022-05-27,DSP - DESPACHO 1353/2022,DSP,DESPACHO,1353/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração,PREENCHIDA,2,Voto
2022_04573_pdf1,2022,2022-05-27,DSP - DESPACHO 1406/2022,DSP,DESPACHO,1406/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2022_04574_pdf1,2022,2022-05-27,DSP - DESPACHO 1409/2022,DSP,DESPACHO,1409/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2022_04575_pdf1,2022,2022-05-27,DSP - DESPACHO 1419/2022,DSP,DESPACHO,1419/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),PREENCHIDA,1,Texto Integral
2022_04583_pdf1,2022,2022-05-27,PRT - PORTARIA 145/2022,PRT,PORTARIA,145/2022,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para capacitação,PREENCHIDA,1,Texto Integral
2022_04584_pdf1,2022,2022-05-27,PRT - PORTARIA 146/2022,PRT,PORTARIA,146/2022,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para capacitação,PREENCHIDA,1,Texto Integral
2022_04586_pdf1,2022,2022-05-27,REA - RESOLUÇÃO AUTORIZATIVA 11919/2022,REA,RESOLUÇÃO AUTORIZATIVA,11919/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2022_04586_pdf2,2022,2022-05-27,REA - RESOLUÇÃO AUTORIZATIVA 11919/2022,REA,RESOLUÇÃO AUTORIZATIVA,11919/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2022_04587_pdf1,2022,2022-05-27,REA - RESOLUÇÃO AUTORIZATIVA 11925/2022,REA,RESOLUÇÃO AUTORIZATIVA,11925/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2022_04587_pdf2,2022,2022-05-27,REA - RESOLUÇÃO AUTORIZATIVA 11925/2022,REA,RESOLUÇÃO AUTORIZATIVA,11925/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2022_04591_pdf1,2022,2022-05-26,DSP - DESPACHO 1259/2022,DSP,DESPACHO,1259/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04591_pdf2,2022,2022-05-26,DSP - DESPACHO 1259/2022,DSP,DESPACHO,1259/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2022_04592_pdf1,2022,2022-05-26,DSP - DESPACHO 1277/2022,DSP,DESPACHO,1277/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2022_04593_pdf1,2022,2022-05-26,DSP - DESPACHO 1278/2022,DSP,DESPACHO,1278/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),PREENCHIDA,1,Texto Integral
2022_04594_pdf1,2022,2022-05-26,DSP - DESPACHO 1279/2022,DSP,DESPACHO,1279/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2022_04594_pdf2,2022,2022-05-26,DSP - DESPACHO 1279/2022,DSP,DESPACHO,1279/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2022_04595_pdf1,2022,2022-05-26,DSP - DESPACHO 1280/2022,DSP,DESPACHO,1280/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04595_pdf2,2022,2022-05-26,DSP - DESPACHO 1280/2022,DSP,DESPACHO,1280/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2022_04596_pdf1,2022,2022-05-26,DSP - DESPACHO 1283/2022,DSP,DESPACHO,1283/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2022_04596_pdf2,2022,2022-05-26,DSP - DESPACHO 1283/2022,DSP,DESPACHO,1283/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2022_04599_pdf1,2022,2022-05-26,DSP - DESPACHO 1292/2022,DSP,DESPACHO,1292/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,1,Texto Integral
2022_04599_pdf2,2022,2022-05-26,DSP - DESPACHO 1292/2022,DSP,DESPACHO,1292/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deferimento,PREENCHIDA,2,Voto
2022_04600_pdf1,2022,2022-05-26,DSP - DESPACHO 1293/2022,DSP,DESPACHO,1293/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2022_04600_pdf2,2022,2022-05-26,DSP - DESPACHO 1293/2022,DSP,DESPACHO,1293/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Voto
2022_04601_pdf1,2022,2022-05-26,DSP - DESPACHO 1294/2022,DSP,DESPACHO,1294/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2022_04601_pdf2,2022,2022-05-26,DSP - DESPACHO 1294/2022,DSP,DESPACHO,1294/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Voto
2022_04602_pdf1,2022,2022-05-26,DSP - DESPACHO 1295/2022,DSP,DESPACHO,1295/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2022_04602_pdf2,2022,2022-05-26,DSP - DESPACHO 1295/2022,DSP,DESPACHO,1295/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2022_04603_pdf1,2022,2022-05-26,DSP - DESPACHO 1296/2022,DSP,DESPACHO,1296/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2022_04603_pdf2,2022,2022-05-26,DSP - DESPACHO 1296/2022,DSP,DESPACHO,1296/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Voto
2022_04604_pdf1,2022,2022-05-26,DSP - DESPACHO 1337/2022,DSP,DESPACHO,1337/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,1,Texto Integral
2022_04604_pdf2,2022,2022-05-26,DSP - DESPACHO 1337/2022,DSP,DESPACHO,1337/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Negação,PREENCHIDA,2,Voto
2022_04605_pdf1,2022,2022-05-26,DSP - DESPACHO 1339/2022,DSP,DESPACHO,1339/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aplicação,PREENCHIDA,1,Texto Integral
2022_04605_pdf2,2022,2022-05-26,DSP - DESPACHO 1339/2022,DSP,DESPACHO,1339/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aplicação,PREENCHIDA,2,Voto
2022_04606_pdf1,2022,2022-05-26,DSP - DESPACHO 1352/2022,DSP,DESPACHO,1352/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atualização,PREENCHIDA,1,Texto Integral
2022_04609_pdf1,2022,2022-05-26,DSP - DESPACHO 1403/2022,DSP,DESPACHO,1403/2022,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2022_04613_pdf1,2022,2022-05-26,REA - RESOLUÇÃO AUTORIZATIVA 11905/2022,REA,RESOLUÇÃO AUTORIZATIVA,11905/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2022_04613_pdf2,2022,2022-05-26,REA - RESOLUÇÃO AUTORIZATIVA 11905/2022,REA,RESOLUÇÃO AUTORIZATIVA,11905/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2022_04621_pdf1,2022,2022-05-25,DSP - DESPACHO 1389/2022,DSP,DESPACHO,1389/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento parcial,PREENCHIDA,1,Texto Integral
2022_04622_pdf1,2022,2022-05-25,DSP - DESPACHO 1393/2022,DSP,DESPACHO,1393/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04623_pdf1,2022,2022-05-25,DSP - DESPACHO 1396/2022,DSP,DESPACHO,1396/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04624_pdf1,2022,2022-05-25,DSP - DESPACHO 1397/2022,DSP,DESPACHO,1397/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,1,Texto Integral
2022_04625_pdf1,2022,2022-05-25,DSP - DESPACHO 1398/2022,DSP,DESPACHO,1398/2022,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04633_pdf1,2022,2022-05-25,PRT - PORTARIA 144/2022,PRT,PORTARIA,144/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Nomeação,PREENCHIDA,1,Texto Integral
2022_04633_pdf2,2022,2022-05-25,PRT - PORTARIA 144/2022,PRT,PORTARIA,144/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Nomeação,PREENCHIDA,2,Voto
2022_04639_pdf1,2022,2022-05-24,DSP - DESPACHO 1288/2022,DSP,DESPACHO,1288/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04639_pdf2,2022,2022-05-24,DSP - DESPACHO 1288/2022,DSP,DESPACHO,1288/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2022_04640_pdf1,2022,2022-05-24,DSP - DESPACHO 1301/2022,DSP,DESPACHO,1301/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,1,Texto Integral
2022_04640_pdf2,2022,2022-05-24,DSP - DESPACHO 1301/2022,DSP,DESPACHO,1301/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Indeferimento,PREENCHIDA,2,Voto
2022_04646_pdf1,2022,2022-05-24,DSP - DESPACHO 1394/2022,DSP,DESPACHO,1394/2022,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aviso,PREENCHIDA,1,Texto Integral
2022_04651_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11908/2022,REA,RESOLUÇÃO AUTORIZATIVA,11908/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04651_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11908/2022,REA,RESOLUÇÃO AUTORIZATIVA,11908/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04652_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11909/2022,REA,RESOLUÇÃO AUTORIZATIVA,11909/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04652_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11909/2022,REA,RESOLUÇÃO AUTORIZATIVA,11909/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04653_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11910/2022,REA,RESOLUÇÃO AUTORIZATIVA,11910/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04653_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11910/2022,REA,RESOLUÇÃO AUTORIZATIVA,11910/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04654_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11911/2022,REA,RESOLUÇÃO AUTORIZATIVA,11911/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04654_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11911/2022,REA,RESOLUÇÃO AUTORIZATIVA,11911/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04655_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11912/2022,REA,RESOLUÇÃO AUTORIZATIVA,11912/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04655_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11912/2022,REA,RESOLUÇÃO AUTORIZATIVA,11912/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04656_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11913/2022,REA,RESOLUÇÃO AUTORIZATIVA,11913/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04656_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11913/2022,REA,RESOLUÇÃO AUTORIZATIVA,11913/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04657_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11916/2022,REA,RESOLUÇÃO AUTORIZATIVA,11916/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04657_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11916/2022,REA,RESOLUÇÃO AUTORIZATIVA,11916/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04658_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11917/2022,REA,RESOLUÇÃO AUTORIZATIVA,11917/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,1,Texto Integral
2022_04658_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11917/2022,REA,RESOLUÇÃO AUTORIZATIVA,11917/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_04659_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11922/2022,REA,RESOLUÇÃO AUTORIZATIVA,11922/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2022_04659_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11922/2022,REA,RESOLUÇÃO AUTORIZATIVA,11922/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2022_04660_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11926/2022,REA,RESOLUÇÃO AUTORIZATIVA,11926/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2022_04660_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11926/2022,REA,RESOLUÇÃO AUTORIZATIVA,11926/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2022_04661_pdf1,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11927/2022,REA,RESOLUÇÃO AUTORIZATIVA,11927/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2022_04661_pdf2,2022,2022-05-24,REA - RESOLUÇÃO AUTORIZATIVA 11927/2022,REA,RESOLUÇÃO AUTORIZATIVA,11927/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2022_04662_pdf1,2022,2022-05-23,DSP - DESPACHO 1200/2022,DSP,DESPACHO,1200/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento parcial,PREENCHIDA,1,Texto Integral
2022_04662_pdf2,2022,2022-05-23,DSP - DESPACHO 1200/2022,DSP,DESPACHO,1200/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento parcial,PREENCHIDA,2,Voto
2022_04663_pdf1,2022,2022-05-23,DSP - DESPACHO 1202/2022,DSP,DESPACHO,1202/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2022_04663_pdf2,2022,2022-05-23,DSP - DESPACHO 1202/2022,DSP,DESPACHO,1202/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2022_04664_pdf1,2022,2022-05-23,DSP - DESPACHO 1204/2022,DSP,DESPACHO,1204/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04664_pdf2,2022,2022-05-23,DSP - DESPACHO 1204/2022,DSP,DESPACHO,1204/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2022_04665_pdf1,2022,2022-05-23,DSP - DESPACHO 1207/2022,DSP,DESPACHO,1207/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2022_04665_pdf2,2022,2022-05-23,DSP - DESPACHO 1207/2022,DSP,DESPACHO,1207/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2022_04666_pdf1,2022,2022-05-23,DSP - DESPACHO 1210/2022,DSP,DESPACHO,1210/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2022_04666_pdf2,2022,2022-05-23,DSP - DESPACHO 1210/2022,DSP,DESPACHO,1210/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2022_04667_pdf1,2022,2022-05-23,DSP - DESPACHO 1224/2022,DSP,DESPACHO,1224/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,1,Texto Integral
2022_04667_pdf2,2022,2022-05-23,DSP - DESPACHO 1224/2022,DSP,DESPACHO,1224/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conhecimento,PREENCHIDA,2,Voto
2022_04670_pdf1,2022,2022-05-23,DSP - DESPACHO 1376/2022,DSP,DESPACHO,1376/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro de Intenção à Outorga de Autorização,PREENCHIDA,1,Texto Integral
2022_04671_pdf1,2022,2022-05-23,DSP - DESPACHO 1377/2022,DSP,DESPACHO,1377/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,1,Texto Integral
2022_04677_pdf1,2022,2022-05-23,ECT - EXTRATO DE CONTRATO 009/2022,ECT,EXTRATO DE CONTRATO,009/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2022_04691_pdf1,2022,2022-05-23,REA - RESOLUÇÃO AUTORIZATIVA 11899/2022,REA,RESOLUÇÃO AUTORIZATIVA,11899/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2022_04691_pdf2,2022,2022-05-23,REA - RESOLUÇÃO AUTORIZATIVA 11899/2022,REA,RESOLUÇÃO AUTORIZATIVA,11899/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2022_04692_pdf1,2022,2022-05-23,REA - RESOLUÇÃO AUTORIZATIVA 11900/2022,REA,RESOLUÇÃO AUTORIZATIVA,11900/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2022_04692_pdf2,2022,2022-05-23,REA - RESOLUÇÃO AUTORIZATIVA 11900/2022,REA,RESOLUÇÃO AUTORIZATIVA,11900/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2022_04697_pdf1,2022,2022-05-20,DSP - DESPACHO 1335/2022,DSP,DESPACHO,1335/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Retirada,PREENCHIDA,1,Texto Integral
2022_04699_pdf1,2022,2022-05-20,DSP - DESPACHO 1351/2022,DSP,DESPACHO,1351/2022,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,1,Texto Integral
2022_04704_pdf1,2022,2022-05-20,ECT - EXTRATO DE CONTRATO 010/2022,ECT,EXTRATO DE CONTRATO,010/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extrato,PREENCHIDA,1,Texto Integral
2022_04709_pdf1,2022,2022-05-19,DSP - DESPACHO 1343/2022,DSP,DESPACHO,1343/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,1,Texto Integral
2022_04710_pdf1,2022,2022-05-19,DSP - DESPACHO 1344/2022,DSP,DESPACHO,1344/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,1,Texto Integral
2022_04711_pdf1,2022,2022-05-19,DSP - DESPACHO 1345/2022,DSP,DESPACHO,1345/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,1,Texto Integral
2022_04713_pdf1,2022,2022-05-19,DSP - DESPACHO 1348/2022,DSP,DESPACHO,1348/2022,SMA/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento,PREENCHIDA,1,Texto Integral
